Customer ID,Recency,Frequency,Monetary,Cancel_Count,Cluster,Segment,predicted_clv,Churned
13576,10,28,11551.74,11,0,Champions,4863.637296165565,0
13577,25,11,3489.28,6,0,Champions,1550.2604193193797,0
13578,409,1,147.66,0,1,Lost/Inactive,,1
13579,15,5,1539.04,2,3,New/Occasional,642.5858854226606,0
13580,406,1,107.75,0,1,Lost/Inactive,,1
13581,309,2,280.53000000000003,0,1,Lost/Inactive,117.61425253263364,1
13582,390,2,241.68,0,1,Lost/Inactive,124.97572644295737,1
13583,156,2,1445.031,0,2,At-Risk,632.8314172165645,1
13584,307,3,392.45,5,1,Lost/Inactive,231.2666766475775,1
13585,531,3,684.54,1,2,At-Risk,269.2207023885443,1
13586,541,1,131.53,0,1,Lost/Inactive,,1
13587,64,4,1673.5,3,2,At-Risk,713.4287180270327,0
13588,16,9,2478.95,6,0,Champions,2698.342191660517,0
13589,15,6,1120.74,0,3,New/Occasional,415.9305512315272,0
13590,11,18,6349.59,5,0,Champions,2620.438915669901,0
13591,65,7,2093.94,1,2,At-Risk,975.8680295611714,0
13592,36,4,247.96,0,3,New/Occasional,222.158727877513,0
13593,108,14,5523.6900000000005,2,0,Champions,2459.6507070258976,1
13594,53,2,533.32,2,3,New/Occasional,444.736485332992,0
13595,517,3,818.22,0,2,At-Risk,97.1739083881874,1
13596,6,2,697.04,0,3,New/Occasional,2238.060466865108,0
13597,400,2,396.71,2,1,Lost/Inactive,9.442682634483427,1
13598,47,5,789.59,1,3,New/Occasional,309.8748008158383,0
13599,1,33,10167.63,32,0,Champions,4121.756099223761,0
13600,312,2,518.42,0,1,Lost/Inactive,176.7852792880915,1
13601,45,4,1185.14,0,3,New/Occasional,677.4577827385226,0
13602,65,4,1025.17,0,2,At-Risk,578.5555505427903,0
13603,26,1,164.34,0,3,New/Occasional,,0
13604,659,1,717.62,2,1,Lost/Inactive,-6.250841061776483,1
13605,387,2,522.67,0,1,Lost/Inactive,273.31481074903724,1
13606,29,3,280.54,0,3,New/Occasional,265.30832608309714,0
13607,40,2,1078.31,1,3,New/Occasional,890.6076355508678,0
13608,541,1,236.2,0,1,Lost/Inactive,,1
13609,593,1,167.35,0,1,Lost/Inactive,-6.857672146575975,1
13610,12,14,2175.88,3,0,Champions,847.6335230383215,0
13611,89,10,3319.53,7,2,At-Risk,1343.4187040946974,1
13612,633,1,818.29,2,1,Lost/Inactive,-6.480167478704159,1
13613,453,5,1039.85,0,2,At-Risk,276.31635413202764,1
13614,24,6,2359.19,0,3,New/Occasional,1292.23290587596,0
13615,319,8,6272.53,9,2,At-Risk,1818.9674199754024,1
13616,568,2,288.1,0,1,Lost/Inactive,54.24418840336568,1
13617,40,8,1278.75,1,2,At-Risk,773.5180128211517,0
13618,174,1,177.34,0,1,Lost/Inactive,,1
13619,545,2,231.69,0,1,Lost/Inactive,70.08715544136315,1
13620,528,1,112.34,0,1,Lost/Inactive,,1
13621,117,1,213.85,0,1,Lost/Inactive,,1
13622,696,1,658.95,2,1,Lost/Inactive,-5.943514953680621,1
13623,31,10,2566.49,11,0,Champions,876.8057683076445,0
13624,388,1,462.08,2,1,Lost/Inactive,,1
13625,597,1,301.26,0,1,Lost/Inactive,-6.827072978046038,1
13626,253,2,707.04,2,1,Lost/Inactive,297.2248233479322,1
13627,59,7,2245.9,3,2,At-Risk,1039.3466834707724,0
13628,676,1,310.14,0,1,Lost/Inactive,-6.101386258447039,1
13629,23,19,13370.86,0,0,Champions,6070.394559955976,0
13630,5,7,2031.78,9,0,Champions,1868.3961279428552,0
13631,100,11,3070.42,1,2,At-Risk,3138.5738169245897,1
13632,25,8,3648.15,3,0,Champions,1807.345208985796,0
13634,33,16,5073.47,28,0,Champions,2214.192034591524,0
13635,68,4,2999.16,5,2,At-Risk,1378.2976433172623,0
13636,37,5,949.12,1,3,New/Occasional,902.8806490733782,0
13637,52,3,810.5,0,3,New/Occasional,616.7574529443975,0
13638,16,1,122.64,0,3,New/Occasional,,0
13639,74,2,1346.27,0,2,At-Risk,1251.2205772434102,0
13640,611,1,405.0,0,1,Lost/Inactive,-6.678097927478468,1
13641,641,5,1016.47,6,2,At-Risk,54.532009195414034,1
13642,216,4,514.72,1,2,At-Risk,400.36857656575455,1
13643,31,10,2156.77,5,0,Champions,844.6661598386198,0
13644,16,4,2624.26,2,3,New/Occasional,4337.683865937973,0
13645,120,1,252.1,0,1,Lost/Inactive,,1
13646,400,2,326.25,1,1,Lost/Inactive,,1
13647,10,8,3071.68,1,0,Champions,1564.7569959680586,0
13648,400,8,1764.02,7,2,At-Risk,389.22964440638646,1
13649,257,6,1678.88,0,2,At-Risk,722.5109952648419,1
13650,17,10,3288.0,12,0,Champions,1371.6784391952108,0
13651,35,3,226.85,1,3,New/Occasional,102.39230375623389,0
13652,46,5,2570.85,0,2,At-Risk,1216.4888595431607,0
13653,488,1,152.2,0,1,Lost/Inactive,,1
13654,43,11,6308.0,0,0,Champions,2786.295742252588,0
13655,114,6,2280.51,4,2,At-Risk,1021.3479724625216,1
13656,165,4,1078.85,3,2,At-Risk,471.7241620199475,1
13657,11,2,382.14,0,3,New/Occasional,534.8787004838867,0
13658,10,9,6025.5,8,0,Champions,2595.525381542063,0
13659,206,12,4894.88,14,2,At-Risk,1913.3038728789888,1
13660,400,1,314.59,1,1,Lost/Inactive,,1
13661,603,1,325.24,0,1,Lost/Inactive,-6.756729699800896,1
13662,86,11,2250.11,11,2,At-Risk,1013.5947461760612,1
13663,179,5,2047.51,2,2,At-Risk,820.5767670514176,1
13665,386,3,1711.66,0,2,At-Risk,573.2781475291655,1
13666,60,5,127.9,0,3,New/Occasional,59.218747883743575,0
13667,149,1,305.02,0,1,Lost/Inactive,,1
13668,3,35,13089.94,42,0,Champions,5398.317690299117,0
13669,51,3,413.55,0,3,New/Occasional,219.1553722785768,0
13670,75,1,349.7,0,1,Lost/Inactive,,0
13671,395,1,194.95,0,1,Lost/Inactive,,1
13672,301,3,419.92,10,1,Lost/Inactive,105.31865062133024,1
13673,19,2,396.92,0,3,New/Occasional,1127.8056204039508,0
13674,433,1,240.68,2,1,Lost/Inactive,,1
13675,151,2,486.8200000000001,0,1,Lost/Inactive,287.9985992761722,1
13676,539,2,243.9,2,1,Lost/Inactive,57.36194332813917,1
13677,405,2,556.1899999999999,0,1,Lost/Inactive,210.57483300127217,1
13678,152,1,232.6,0,1,Lost/Inactive,,1
13679,494,3,281.26,0,1,Lost/Inactive,69.8803425867195,1
13680,1,12,11435.67,21,0,Champions,4858.154907132584,0
13681,18,4,827.83,0,3,New/Occasional,1190.6288281271864,0
13682,187,1,59.5,0,1,Lost/Inactive,,1
13683,458,1,258.6,0,1,Lost/Inactive,,1
13684,286,4,596.98,4,2,At-Risk,228.8918629964785,1
13685,3,7,3119.44,0,0,Champions,5454.42286207778,0
13686,183,3,409.04,0,1,Lost/Inactive,175.18089266638253,1
13687,438,1,11880.84,0,2,At-Risk,,1
13688,635,1,375.5,0,1,Lost/Inactive,-6.452848666152787,1
13689,63,2,1259.5,0,3,New/Occasional,1089.7863162535057,0
13690,59,1,172.25,0,1,Lost/Inactive,,0
13691,396,1,212.78,0,1,Lost/Inactive,,1
13692,25,5,3114.4,3,3,New/Occasional,1640.2218101448557,0
13693,374,9,2011.82,6,2,At-Risk,338.63099274431426,1
13694,4,143,196482.81,33,0,Champions,82083.68489181866,0
13695,31,16,2770.73,0,0,Champions,1376.3025887345188,0
13696,422,3,2020.4,1,2,At-Risk,886.7218827129798,1
13697,39,1,151.3,0,3,New/Occasional,,0
13698,597,2,465.53,0,1,Lost/Inactive,120.21936506201315,1
13699,155,2,764.15,3,2,At-Risk,300.9824627529608,1
13700,26,13,2613.46,4,0,Champions,1257.6143465486707,0
13701,447,1,161.0,1,1,Lost/Inactive,,1
13702,446,1,135.18,0,1,Lost/Inactive,,1
13703,318,2,425.56,36,1,Lost/Inactive,96.92788995631489,1
13704,5,9,2308.06,1,0,Champions,5260.270770015052,0
13705,8,7,2035.33,0,0,Champions,983.566397838118,0
13706,303,2,631.1700000000001,0,1,Lost/Inactive,269.2079638139227,1
13707,267,5,3365.86,0,2,At-Risk,1646.6018245103205,1
13708,271,1,296.88,0,1,Lost/Inactive,,1
13709,4,18,7591.75,10,0,Champions,3434.8912695596546,0
13710,32,3,509.52,0,3,New/Occasional,197.96943257814348,0
13711,219,9,1792.26,11,2,At-Risk,732.4210917408254,1
13712,247,2,766.42,0,1,Lost/Inactive,197.57556948120052,1
13713,408,3,743.26,0,2,At-Risk,262.82658431497816,1
13714,465,1,161.35,0,1,Lost/Inactive,,1
13715,281,17,8483.29,6,0,Champions,348.0214185832081,1
13716,269,1,138.28,0,1,Lost/Inactive,,1
13717,32,8,1763.3,3,0,Champions,1069.3063923363418,0
13718,246,2,306.55,0,1,Lost/Inactive,235.4448383930664,1
13719,15,11,2815.25,0,0,Champions,1370.7120980222685,0
13720,117,4,799.9,0,2,At-Risk,659.5167522025367,1
13721,36,2,741.54,0,3,New/Occasional,700.7086961214026,0
13722,132,10,5635.41,1,2,At-Risk,2657.5801862040576,1
13723,217,6,1209.2,0,2,At-Risk,497.6828725969049,1
13724,637,1,213.01,0,1,Lost/Inactive,-6.434764164192352,1
13725,50,8,1980.56,14,2,At-Risk,1016.402770854416,0
13726,39,2,1079.66,0,3,New/Occasional,2799.4711708999207,0
13727,29,8,1080.05,1,3,New/Occasional,464.69768494593706,0
13728,37,16,2855.17,0,0,Champions,1204.8488082990075,0
13729,436,3,724.73,5,2,At-Risk,185.40121018251264,1
13730,136,2,752.6,0,2,At-Risk,961.8121457558482,1
13731,219,2,610.59,0,1,Lost/Inactive,406.104511336922,1
13732,28,1,491.86,0,3,New/Occasional,,0
13733,411,2,487.03,1,1,Lost/Inactive,227.58648418256135,1
13734,509,4,6701.640000000001,2,2,At-Risk,1983.500122309676,1
13735,25,13,9813.22,27,0,Champions,4226.465756662862,0
13736,5,7,2766.21,11,0,Champions,997.2024253646364,0
13737,200,1,339.6,0,1,Lost/Inactive,,1
13738,396,1,440.93,0,1,Lost/Inactive,,1
13739,18,2,292.2,0,3,New/Occasional,229.7368747154821,0
13740,241,5,1597.77,0,2,At-Risk,613.1428430645132,1
13741,72,3,668.4300000000001,1,3,New/Occasional,816.1828205963045,0
13742,17,12,3131.02,2,0,Champions,2483.27669039815,0
13743,3,7,1341.6,1,3,New/Occasional,1398.6487955993955,0
13744,95,2,1156.36,0,2,At-Risk,438.41683486553126,1
13745,162,2,777.36,3,2,At-Risk,293.6705098995698,1
13746,414,1,176.69,0,1,Lost/Inactive,,1
13747,374,2,249.4,0,1,Lost/Inactive,119.04202891825346,1
13748,96,9,2268.35,0,2,At-Risk,964.167464541371,1
13750,54,11,3602.18,2,0,Champions,1732.830899048549,0
13751,288,1,296.25,0,1,Lost/Inactive,,1
13752,124,7,1590.73,0,2,At-Risk,737.7418784545363,1
13753,288,4,2094.57,0,2,At-Risk,720.8115721322672,1
13754,152,3,447.05,0,1,Lost/Inactive,256.5996822427968,1
13755,4,9,2161.35,1,0,Champions,4776.060531399484,0
13756,2,23,9207.5,2,0,Champions,3987.3449197233463,0
13757,675,1,195.55,0,1,Lost/Inactive,-6.117637362831072,1
13758,12,15,9416.98,6,0,Champions,3712.605449632149,0
13759,33,2,659.4100000000001,0,3,New/Occasional,438.2934152254968,0
13760,54,5,1363.64,1,2,At-Risk,648.2782498287307,0
13761,50,6,1952.17,0,2,At-Risk,911.5425446337516,0
13762,219,5,2472.48,7,2,At-Risk,1018.9770887094172,1
13763,63,3,5217.44,3,2,At-Risk,1881.499716339037,0
13764,71,6,2953.26,0,2,At-Risk,1129.5574055881957,0
13765,653,1,352.821,0,1,Lost/Inactive,-6.293668934684785,1
13766,495,1,190.35,0,1,Lost/Inactive,,1
13767,2,73,35540.53,46,0,Champions,14539.102531256056,0
13768,727,2,875.97,10,1,Lost/Inactive,53.265240733432734,1
13769,2,20,5800.42,12,0,Champions,2488.1142252701043,0
13770,422,4,785.37,0,2,At-Risk,259.5589611152121,1
13771,64,9,5728.82,1,0,Champions,2553.6004929411765,0
13772,34,8,3114.2200000000003,2,0,Champions,1343.650922395655,0
13773,397,2,301.54,0,1,Lost/Inactive,153.18090894044414,1
13774,82,1,345.0,0,1,Lost/Inactive,,1
13775,591,1,1049.66,0,1,Lost/Inactive,-6.888547871033615,1
13776,428,2,623.98,6,1,Lost/Inactive,,1
13777,1,61,56478.42,43,0,Champions,21416.69015277671,0
13778,103,4,1124.49,1,2,At-Risk,513.9441106705184,1
13779,516,1,161.13,0,1,Lost/Inactive,,1
13780,7,3,735.82,0,3,New/Occasional,361.7831163358248,0
13781,251,3,778.83,1,2,At-Risk,267.81780543100734,1
13782,13,13,1793.72,1,0,Champions,744.8035167028778,0
13783,488,4,1542.09,0,2,At-Risk,317.7206381859011,1
13784,10,14,2910.23,2,0,Champions,1736.2356372219233,0
13785,429,4,542.49,0,2,At-Risk,114.52183681227687,1
13786,367,6,3358.94,2,2,At-Risk,971.6588282116742,1
13787,76,6,1222.5,8,2,At-Risk,538.9460264328251,1
13788,505,1,3.75,0,1,Lost/Inactive,,1
13789,388,1,239.46,0,1,Lost/Inactive,,1
13790,4,1,348.79999999999995,0,3,New/Occasional,,0
13791,128,2,1516.0,6,2,At-Risk,1273.6271427171473,1
13792,66,3,383.95,0,3,New/Occasional,189.8098193084506,0
13793,647,1,96.0,0,1,Lost/Inactive,-6.354626794458289,1
13794,547,1,126.03,0,1,Lost/Inactive,,1
13795,388,4,836.3,0,2,At-Risk,282.5739211939938,1
13796,499,1,289.7,0,1,Lost/Inactive,,1
13797,437,3,1179.45,2,2,At-Risk,413.7747233066864,1
13798,1,110,75836.87,192,0,Champions,32006.88641105576,0
13799,117,9,2803.57,10,2,At-Risk,1232.63241332141,1
13800,310,3,1679.56,0,2,At-Risk,660.536579441678,1
13801,67,1,324.8,0,1,Lost/Inactive,,0
13802,139,19,26259.11,9,0,Champions,11174.596454386008,1
13803,255,3,1338.91,1,2,At-Risk,586.725176668177,1
13804,31,9,3208.52,0,0,Champions,1972.7566954727213,0
13805,52,2,924.6,0,3,New/Occasional,1280.4003861751398,0
13806,64,1,256.38,0,1,Lost/Inactive,,0
13807,367,3,534.8,2,1,Lost/Inactive,227.57277939363155,1
13808,6,5,1747.66,0,3,New/Occasional,2889.0875003336573,0
13809,305,3,679.6999999999999,0,2,At-Risk,395.0374390631536,1
13810,29,3,1499.01,1,3,New/Occasional,1198.8645243637343,0
13811,184,3,814.5,1,2,At-Risk,655.6800081749986,1
13812,42,3,539.0,0,3,New/Occasional,697.4511371917946,0
13813,40,8,2765.4700000000003,10,0,Champions,1158.4777821992066,0
13814,92,3,2257.32,2,2,At-Risk,1239.660318958914,1
13815,22,8,7475.74,5,0,Champions,3436.669409243871,0
13816,24,2,571.6700000000001,5,3,New/Occasional,929.0758648058302,0
13817,29,2,382.98,0,3,New/Occasional,378.65001295177456,0
13818,430,1,61.28,0,1,Lost/Inactive,,1
13819,302,6,2642.35,3,2,At-Risk,862.6680371842065,1
13820,418,3,660.65,3,2,At-Risk,221.7673348773157,1
13821,145,6,1410.73,1,2,At-Risk,545.8565921382077,1
13822,6,2,632.0,0,3,New/Occasional,955.6561577854472,0
13823,19,7,3403.4500000000003,3,0,Champions,1448.3151816077357,0
13824,33,12,3314.76,4,0,Champions,1642.1150920023329,0
13825,622,2,255.59,0,1,Lost/Inactive,49.44236006251951,1
13826,176,1,189.5,2,1,Lost/Inactive,,1
13827,58,3,412.05,0,3,New/Occasional,652.2965418654258,0
13828,22,1,209.49,0,3,New/Occasional,,0
13829,421,1,102.0,1,1,Lost/Inactive,,1
13830,582,1,156.85000000000002,2,1,Lost/Inactive,-6.982872499969936,1
13831,16,18,7023.58,4,0,Champions,2687.83210838018,0
13832,19,2,613.6899999999999,1,3,New/Occasional,70.50782484056441,0
13833,159,2,701.36,0,1,Lost/Inactive,477.2135405746519,1
13834,577,2,324.19,5,1,Lost/Inactive,57.04145380685628,1
13835,25,7,1095.27,2,3,New/Occasional,519.2937843792763,0
13836,399,2,620.37,2,1,Lost/Inactive,163.83832768306996,1
13837,212,2,271.24,0,1,Lost/Inactive,215.81106680311052,1
13838,6,10,1966.09,0,0,Champions,1041.1698837126369,0
13839,486,1,139.95000000000002,0,1,Lost/Inactive,,1
13840,416,1,651.4,0,1,Lost/Inactive,,1
13841,253,1,85.0,0,1,Lost/Inactive,,1
13842,59,18,5629.91,3,0,Champions,2537.5807793815284,0
13843,381,1,319.75,0,1,Lost/Inactive,,1
13844,11,1,361.62,0,3,New/Occasional,,0
13845,65,1,312.98,0,1,Lost/Inactive,,0
13846,25,4,1307.79,3,3,New/Occasional,789.3237783436423,0
13847,720,1,310.72,0,1,Lost/Inactive,-5.771799104820351,1
13848,92,8,3335.0,0,2,At-Risk,1326.8377500186507,1
13849,52,5,3469.3,1,2,At-Risk,1718.11918692717,0
13850,129,1,1595.48,1,2,At-Risk,,1
13851,96,8,4606.46,1,2,At-Risk,2221.283684577509,1
13852,611,1,187.35,2,1,Lost/Inactive,-6.68782630848241,1
13853,57,1,1090.14,1,3,New/Occasional,,0
13854,9,39,12253.96,6,0,Champions,5380.724763582198,0
13855,501,4,1310.34,4,2,At-Risk,323.5544952500417,1
13856,169,11,1142.03,8,2,At-Risk,500.7242299598307,1
13857,393,6,1001.01,1,2,At-Risk,231.1566188680791,1
13858,57,1,216.17,0,1,Lost/Inactive,,0
13859,326,2,515.86,0,1,Lost/Inactive,178.12739139372826,1
13860,1,5,1245.9,1,3,New/Occasional,2332.920915568465,0
13861,429,2,273.26,2,1,Lost/Inactive,100.80375098015432,1
13862,18,9,2556.09,3,0,Champions,1783.3416540785752,0
13863,248,4,1239.55,4,2,At-Risk,559.8264084010752,1
13864,387,1,662.4000000000001,0,1,Lost/Inactive,,1
13865,58,4,501.56,0,3,New/Occasional,447.8898182630018,0
13866,74,1,145.67,0,1,Lost/Inactive,,0
13867,31,3,1015.29,0,3,New/Occasional,1438.173645453505,0
13868,7,2,3192.54,0,3,New/Occasional,15606.33119353988,0
13869,123,10,8111.57,0,0,Champions,3225.408076421857,1
13870,2,15,5712.08,4,0,Champions,2496.7722510692342,0
13871,23,17,7885.85,7,0,Champions,3295.3961343618507,0
13872,527,3,919.57,4,2,At-Risk,266.5452746326477,1
13873,120,8,1038.92,1,2,At-Risk,458.2736934556709,1
13874,358,7,2049.15,4,2,At-Risk,576.166805802603,1
13875,54,14,4814.37,0,0,Champions,2100.224429036424,0
13876,64,1,122.7,0,1,Lost/Inactive,,0
13877,86,3,449.68,2,3,New/Occasional,184.938350169423,1
13878,55,4,2473.06,0,2,At-Risk,1166.351368928253,0
13879,646,1,395.5,0,1,Lost/Inactive,-6.363431911211171,1
13880,21,17,4391.66,0,0,Champions,2355.8477041940982,0
13881,4,43,45179.1,10,0,Champions,20418.186529872877,0
13882,3,5,1191.13,1,3,New/Occasional,3063.31726689912,0
13883,11,15,6560.02,20,0,Champions,2949.3034137850364,0
13884,7,10,1888.48,4,0,Champions,1138.0464673530842,0
13885,189,2,506.8,0,1,Lost/Inactive,168.88682519512406,1
13886,71,1,243.56,0,1,Lost/Inactive,,0
13887,204,1,349.55,0,1,Lost/Inactive,,1
13888,120,7,2169.05,0,2,At-Risk,1158.2843803939509,1
13889,93,6,1991.23,7,2,At-Risk,856.9001924310303,1
13890,1,14,2927.38,10,0,Champions,1216.5442746228584,0
13891,378,3,863.56,0,2,At-Risk,269.66608143204365,1
13892,27,6,1267.65,0,3,New/Occasional,450.9794741609037,0
13893,298,1,821.1,0,1,Lost/Inactive,,1
13894,24,3,564.62,3,3,New/Occasional,663.3185816077666,0
13895,28,6,4008.52,2,0,Champions,1539.4766161827906,0
13896,626,1,388.55,0,1,Lost/Inactive,-6.544823077016814,1
13897,50,3,1160.72,0,3,New/Occasional,431.2314733603935,0
13898,326,2,686.4,0,1,Lost/Inactive,145.99786970951476,1
13899,16,2,388.52,0,3,New/Occasional,168.83068609011195,0
13900,183,6,1610.59,1,2,At-Risk,727.4987775775802,1
13901,72,15,5676.34,8,0,Champions,2502.003059651297,0
13902,632,5,34095.26,4,2,At-Risk,654.8994661433971,1
13903,400,1,165.45000000000002,0,1,Lost/Inactive,,1
13904,37,2,332.64,0,3,New/Occasional,228.34767555096,0
13905,733,1,312.65,3,1,Lost/Inactive,-5.679073001230779,1
13906,409,1,42.0,0,1,Lost/Inactive,,1
13907,692,1,136.8,0,1,Lost/Inactive,-5.9822095193809535,1
13908,80,4,2369.55,4,2,At-Risk,2256.3633262719936,1
13909,423,2,286.6,0,1,Lost/Inactive,122.2686467098448,1
13911,57,20,4234.99,4,0,Champions,1989.5281657638347,0
13912,424,1,124.95,0,1,Lost/Inactive,,1
13913,507,1,42.22,0,1,Lost/Inactive,,1
13914,12,2,626.45,1,3,New/Occasional,1817.1901865644477,0
13915,394,1,70.80000000000001,2,1,Lost/Inactive,,1
13916,464,4,1275.81,1,2,At-Risk,320.95922913018444,1
13917,50,2,272.04,0,3,New/Occasional,487.773181186853,0
13918,50,2,1212.84,0,3,New/Occasional,1921.4067537105984,0
13919,59,4,1360.68,5,2,At-Risk,519.6542703605186,0
13920,432,4,1774.68,2,2,At-Risk,374.817504776069,1
13921,402,4,730.7,1,2,At-Risk,278.3579729668302,1
13922,352,3,865.2,3,2,At-Risk,266.2415052509347,1
13923,54,1,351.13,0,3,New/Occasional,,0
13924,2,6,1838.85,20,3,New/Occasional,3241.622464813659,0
13925,93,4,678.25,4,2,At-Risk,627.0183310506046,1
13926,23,1,223.85,0,3,New/Occasional,,0
13927,75,2,708.26,3,3,New/Occasional,424.70215095352216,0
13928,11,4,464.57,0,3,New/Occasional,767.6736400801203,0
13929,169,11,3494.1,3,2,At-Risk,1534.8583994306912,1
13930,58,2,337.34,0,3,New/Occasional,376.8973379525197,0
13931,96,11,5257.38,1,0,Champions,1862.803323326547,1
13932,295,1,307.4,0,1,Lost/Inactive,,1
13933,109,2,608.79,0,1,Lost/Inactive,762.8573339342439,1
13934,264,1,922.1,0,1,Lost/Inactive,,1
13935,597,3,6116.92,0,2,At-Risk,578.4389325466269,1
13936,180,3,939.66,1,2,At-Risk,490.5782156278822,1
13937,169,2,880.13,1,2,At-Risk,198.8913048355891,1
13938,35,1,71.66,0,1,Lost/Inactive,,0
13939,23,7,1560.96,3,3,New/Occasional,781.7952620890985,0
13940,17,4,839.14,0,3,New/Occasional,1244.3184314172915,0
13941,22,15,11122.3,3,0,Champions,4659.954898620665,0
13942,535,1,320.0,0,1,Lost/Inactive,,1
13943,578,1,246.54,0,1,Lost/Inactive,-7.025632002897385,1
13944,653,1,200.43,0,1,Lost/Inactive,-6.293668934684785,1
13945,395,2,854.1500000000001,0,1,Lost/Inactive,251.55301595318136,1
13946,79,6,1876.23,1,2,At-Risk,770.6133455418468,1
13947,65,1,90.6,0,1,Lost/Inactive,,0
13948,361,4,548.76,1,2,At-Risk,184.86561419565552,1
13949,3,6,2427.32,0,0,Champions,4550.375665203293,0
13950,11,4,745.0600000000001,1,3,New/Occasional,769.6078746187663,0
13951,176,3,674.45,0,2,At-Risk,530.7948719649816,1
13952,218,14,12823.521,4,0,Champions,4635.442863748646,1
13953,7,12,6640.68,0,0,Champions,2782.325125411676,0
13954,2,2,439.92,5,3,New/Occasional,969.1792070117802,0
13955,154,3,545.17,0,2,At-Risk,328.51910384693645,1
13956,5,5,1026.42,0,3,New/Occasional,1080.2684833959293,0
13957,418,3,458.25,0,1,Lost/Inactive,187.13384424408875,1
13958,380,8,4709.2300000000005,23,2,At-Risk,1574.9777526593514,1
13959,79,6,1076.18,0,2,At-Risk,688.3702166938925,1
13960,21,2,230.22,0,3,New/Occasional,460.35310586404,0
13961,392,1,538.4,2,1,Lost/Inactive,,1
13962,22,3,362.8,0,3,New/Occasional,162.39983759076335,0
13963,308,17,3011.87,4,2,At-Risk,12.988511515714007,1
13964,387,2,438.9,1,1,Lost/Inactive,92.37544663435766,1
13965,477,3,996.61,4,2,At-Risk,188.23720502207783,1
13966,435,1,390.86,0,1,Lost/Inactive,,1
13967,146,2,166.3,0,1,Lost/Inactive,106.26518940940804,1
13968,423,1,123.66,0,1,Lost/Inactive,,1
13969,7,35,13365.87,9,0,Champions,6477.737428214897,0
13970,386,2,846.55,0,1,Lost/Inactive,391.9328652541478,1
13971,19,14,4667.57,10,0,Champions,2092.444467374998,0
13972,71,2,190.25,0,1,Lost/Inactive,105.48989251395838,0
13973,287,1,264.7,0,1,Lost/Inactive,,1
13974,49,2,677.72,2,3,New/Occasional,395.57026981069646,0
13975,31,12,5358.84,3,0,Champions,2342.653895510029,0
13976,207,4,1192.36,0,2,At-Risk,512.3346351367387,1
13977,411,1,519.8100000000001,0,1,Lost/Inactive,,1
13978,15,2,196.79,0,3,New/Occasional,223.5161205248141,0
13979,73,7,3416.23,6,2,At-Risk,1548.655815632904,0
13980,60,5,799.92,4,2,At-Risk,324.8942719997437,0
13981,416,1,331.14,1,1,Lost/Inactive,,1
13982,39,9,4445.59,12,0,Champions,1760.7033329954488,0
13983,30,21,7108.45,18,0,Champions,3045.012193165847,0
13984,27,12,2048.6,1,0,Champions,811.8856960169754,0
13985,4,22,10020.86,3,0,Champions,4647.481321799916,0
13986,17,1,320.46,0,3,New/Occasional,,0
13987,380,2,682.54,0,1,Lost/Inactive,190.3066349761928,1
13988,20,8,4757.8,5,0,Champions,2400.565523662528,0
13989,66,5,2026.06,0,2,At-Risk,1057.1500996876025,0
13990,213,1,311.3,0,1,Lost/Inactive,,1
13991,12,6,855.97,2,3,New/Occasional,1393.4487825854658,0
13992,30,3,219.5,0,3,New/Occasional,130.64729017330416,0
13993,43,19,6775.71,6,0,Champions,2713.0631598189434,0
13994,4,6,2313.14,0,0,Champions,3650.953512384917,0
13995,15,14,3902.01,8,0,Champions,1699.8387786892104,0
13996,386,2,895.76,0,1,Lost/Inactive,228.28261366823563,1
13997,519,3,382.31,0,1,Lost/Inactive,96.02359601651143,1
13998,447,3,566.7,0,1,Lost/Inactive,136.07941478642047,1
13999,10,29,9502.26,9,0,Champions,3947.559889448661,0
14000,211,5,2046.34,3,2,At-Risk,895.3099311899346,1
14001,46,9,4530.09,1,0,Champions,2672.7462918377014,0
14002,134,2,529.73,0,1,Lost/Inactive,667.871950823861,1
14003,733,1,209.41,0,1,Lost/Inactive,-5.679073001230779,1
14004,43,11,6258.45,0,0,Champions,3951.0621723981394,0
14005,10,5,2874.72,0,3,New/Occasional,3819.8912297373854,0
14006,116,7,2196.67,0,2,At-Risk,970.9958457571032,1
14007,513,1,79.48,0,1,Lost/Inactive,,1
14008,432,1,509.04,1,1,Lost/Inactive,,1
14009,198,3,1099.91,2,2,At-Risk,582.8221911712507,1
14010,565,2,445.15,4,1,Lost/Inactive,-7.157124004667104,1
14011,480,2,457.82,1,1,Lost/Inactive,103.5080179898089,1
14012,278,1,328.8,0,1,Lost/Inactive,,1
14013,110,5,1084.57,4,2,At-Risk,525.1945380923412,1
14014,77,3,1948.21,0,2,At-Risk,1218.160366256354,1
14015,53,1,917.34,0,3,New/Occasional,,0
14016,162,11,11403.41,2,0,Champions,4571.332159407652,1
14017,571,1,229.75,0,1,Lost/Inactive,-7.090766100189274,1
14018,645,1,367.15,0,1,Lost/Inactive,-6.363431911211171,1
14019,47,3,1421.61,2,3,New/Occasional,2319.314711624283,0
14020,17,4,1249.01,4,3,New/Occasional,675.6811809516124,0
14021,155,7,1716.58,0,2,At-Risk,785.6667797444567,1
14022,225,2,792.15,0,1,Lost/Inactive,452.63628154065935,1
14023,7,2,584.07,0,3,New/Occasional,611.399942351079,0
14024,122,3,645.74,0,2,At-Risk,330.1889637713148,1
